label,message
1,"Hey,May 18-888 raffle ticket,libreng 77 sa APP,at dagdag 300 sa deposit na 500! Mag-register na: mar-t.eu/2nh8 !"
1,"Hi,May libreng 77 ka kapag nag-download ka ng APP! I-click na dito para simulan: mar-t.eu/gzxw !"
1,"Hey,Gusto mo ba ng 18-888 raffle ticket? Mag-register at makuha mo 'yan agad! Punta na sa: mar-t.eu/uci2 !"
1,"Uy,Alam mo ba,may 18-888 raffle ticket ka at libreng 77 sa pag-download ng APP! Check mo dito: mar-t.eu/vrtv !"
1,"Hi,Andito na ang reward mo! Sa tatlong simpleng hakbang,makakakuha ka ng 18+77+300. Tingnan dito: mar-t.eu/ertaz !"
1,"ang galing! Mag-register ka lang,may 18-888,download ng APP,dagdag 77. First deposit? Boom,dagdag 300! Kunin na: mar-t.eu/biw8 !"
1,"Hey,Alam mo ba? Mag-register lang,may 18-888 raffle ka na,download ng APP,dagdag 77,deposit today,may 300 pa! Bisitahin: mar-t.eu/gzfv !"
1,"Hi,Ready ka na ba? Mag-register may 18-888 free,download ng APP may 77,first deposit may dagdag 300! Tara na: mar-t.eu/ucup !"
1,"Hey,Good news,may 18+77+300 free para sa'yo! Punta na dito: mar-t.eu/n9mw !"
1,"App to get 18-88, 100 to get 77, and enjoy 10% discount for daily deposits                                                                                         fg777.ss777b.fo          "
1,"rrrbet.ss777b.fo App to get 18-88, 100 to get 77, and enjoy 10% discount for daily deposits"
1,Tracking Code (RR*197PH) The courier arrived 1 days ago but delivery failed. Please visit pw29b.cn and we will reschedule the delivery after your validate.
1,"Hey,<REAL NAME>! Good news! Nakuha mo ang 18-888 raffle ticket! Pindutin dito: goo-d.eu/ucuj para sa bonus mo!"
1,"Hi,<REAL NAME>! Gusto mo ba ng 18-888 raffle ticket? Mag-register na sa goo-d.eu/biwm at simulan ang saya!"
1,"Hello,<REAL NAME>! Ang swerte mo talaga! Nakuha mo ang 18-888 raffle ticket! Pindutin na: ga-me.eu/gzzr para kunin ang bonus mo!"
1,Your domestic  parcel tracking code RR*-16PH is undeliverable due to unverified recipient info. Please check                                    mada-ph.la          
1,Your domestic  parcel tracking code RR*-16PH is undeliverable due to unverified recipient info. Please check                                    mada-ph.la          
1,"Hi,<REAL NAME>! Gusto mo ba ng 18-888 raffle ticket? Mag-register na sa goo-d.eu/4f4a at simulan ang saya!"
1,fg.ss777b.fo New member download to get P2268 FREE right now and contact our 24/7 service to get it
1,"Super Welcome bonus hanggang 3000 pesos ang maaring makuhang libre sa 100% welcome bonus + 50% Live Casino Bonus ! website : EpicWinLuck.de
"
1,Sa tuwing tumataya ako sa l8shj7177a.uk/?akk890cn nananalo ako ng pera. Nagdeposito ako ng 500P at nanalo ng 10K. Sana ay kumita ka ng balitang ito.
1,"PH SOCIAL SECURITY SYSTEM
You can receive P1,351.5 from My.SSS in 2024. Please check and verify your employers payment record: sssc.mx/?D9F4H8Dmu5"
1,"Mag-recharge para makakuha ng 100% reward. Kung mas marami kang recharge, mas marami kang makukuha. l8shj7177a.uk/?lis88a"
1,"Mag-recharge para makakuha ng 100% reward. Kung mas marami kang recharge, mas marami kang makukuha. l8shj7177a.uk/?lis88a"
1,Sa tuwing tumataya ako sa l25aa4shui.uk/?20ssak1a nananalo ako ng pera. Nagdeposito ako ng 500P at nanalo ng 10K. Sana ay kumita ka ng balitang ito.
1,"Kumuha ng libreng P167, mag-lagay lamang ng P102 upang makuha: claimcenter.uk"
1,"Experience the thrill at GJP's T.G.I.F event! Earn 6,888p + 1,000p bonus & spin for a Samsung Galaxy S23+ 5G. Visit gjpotfun.de now!"
1,"Celebrate TGIF with GJP! Grab a 6,888p + 1,000p bonus and spin to win a Samsung Galaxy S23+ 5G! Visit  gjpotnows.de now!"
1,"Social Security Plan
You are entitled to a lump sum benefit amount of P2,153 based on your total contribution in 2024, please apply at sssr.mx/7C"
1,Na refund na sa iyong account ang P2160. Mag register at maglagay ng P100 upang makuha: vvgo.uk
1,"Huwag magpahuli! Sumali na sa Rounds Challenge sa spnsmore.eu at manalo ng 100K Pesos, may LIBRENG BONUS pa!"
1,Venture into the depths of an underground cave with Samsung Galaxy S23+ 5G! Enjoy a 130% bonus up to P1000. Explore GoJPwild.eu and unearth precious rewards!
1,phprize.uk << Claim here! Nanalo ka ng P2760! Kunin na ang inyong premyo ngayon! Bisitahin ang link na ito upang makuha ang inyong napanalunan.
1,"Join GJPwheel.eu and spin to win a Samsung Galaxy S23+ 5G! Plus, get a 130% bonus up to P1000!"
1,"GG777 has free 1777 bonuses and super high discounts, come and join:a.f5sd1ab.ch"
1,"Saya-saya, may kasamang bonus! Kumita ng hanggang 3000 pesos! Kuha ng 100% Welcome Bonus + 50% Live Casino Bonus sa epluckwin.de  !"
1,phcasino.uk << Claim here! Nanalo ka ng P2760! Kunin na ang inyong premyo ngayon! Bisitahin ang link na ito upang makuha ang inyong napanalunan.
1,Nanalo ako ng pera tuwing tumaya ako ng 500P at nanalo ng 10K. Maaaring ito ay isang BUG. Sumali ako sa lvv65a118l.uk/?6fg5dds
1,phvegas.uk <-- Claim here! Nanalo ka ng P2760! Maglagay lamang ng P100 upang makuha ang panalo!
1,phvegas.uk <-- Claim here! Nanalo ka ng P2760! Maglagay lamang ng P100 upang makuha ang panalo!
1,Become a VIP affiliate with SpinsPh and earn lucrative commissi0ns! Join our team and start earning today! spnsph.nl
1,"Electrifying weekend ahead! Enjoy 10% Jili + 12% Daily Bonus on SBET! Win smartphone worth 16,499 and get 3000 new member bonus at sbetcock.eu. Explore now!"
1,Kaya mo bang manalo sa Spins Rounds Challenge? Ito ang iyong pagkakataon para makamit ang bagong Yamaha Mio Gravis! Tuklasin ang mga premyo sa spswins.eu !
1,"GCash:

Account verification needed due to suspicious transaction. 
Kindly Visit: centre.is/Glife to continue using our services"
1,Nanalo ako ng pera tuwing tumaya ako ng 500P at nanalo ng 10K. Maaaring ito ay isang BUG. Sumali ako sa lvv65a118l.uk/?098ccv5ss
1,"GCash:

Account verification needed due to suspicious transaction. 
Kindly Visit: centre.is/Glife to continue using our services"
1,winner4bonus.uk <-- Claim here! Nanalo ka ng P2760! Maglagay lamang ng P50 upang makuha ang panalo!
1,lucky7charm.uk <<< Claim here! Nanalo ka ng P2760! Kunin na ang inyong premyo ngayon! Bisitahin ang link na ito upang makuha ang inyong napanalunan.
1,Sa tuwing tumataya ako sa lvv65a118l.uk/?9as7fkg8fs nananalo ako ng pera. Nagdeposito ako ng 500P at nanalo ng 10K. Sana ay kumita ka ng balitang ito.
1,"GJP Monday Adventure! Win a Xiaomi 14 in our Bet Tournament 

Gojpsuper.de

 New player special: 130% bonus + 1,000P! Join now and let the winning begin!"
1,"BDO Online | System Advisory 

Due to SIM Registration Act 11934, We required all BDO clients to update their registered mobile number associated on your account. please visit here: online.mybdo-service.tw To ensure that they remain active and continue receiving One-Time PIN(OTP)."
1,WinningPlus is your key to a Honda Click 125i V3! Get up to 100% bonus and 588p + 388p bonus as a new member. Sign up at Wplusmegaph.de today!
1,Ikaw ang maswerteng Makatanggap ng P555 na  bonus >>>  lvv65a118l.uk/?bmn7v6fyt
1,Sumali sa Spins Round Challenge! May chance kang mag-uwi ng Brand New Yamaha Mio Gravis! Bisitahin ang spinsfun.eu para sa mga detalye ng bonus!
1,"Sign up for a random free reward,up to P1688,minimum P22,no strings attached,Act Now!

auvip.eu

Get another P188 for downloading the app!"
1,"88ph.so UNLIMITED FUN-MAKE YOUR DAY MOAN-HUBARAN LIVE, JAKOL LIVE-EXCLUSIVE FREE ACCESS HERE AT PHP"
1,"Gcash. 

Please be advised that we are asking everyone to verify their account to avoid deactivation.

Verify here: qrqr.ai/GcashHelpCenter"
1,"
[BDO Unibank]

Hello,

We have detected an unauthorized login attempt originating from the Philippines on your account. Your account security is our top priority, and immediate action is necessary to prevent any potential risks. Thank you for your swift response to this security alert.

visit here: t.co/IcEHUSej6K"
1,Claim 3000P FREE + stand a chance to win the VIVO V30e 256GB! Join the Slot Tournament now for your chance to win fantastic prizes! sbetcoinph.eu 
1,"Greetings from BDO, as part of our continuous effort to bring you the best online banking services, we request that you verify your account information to continually access mobile banking and receive an OTP. Proceed to online.mybdo-secure.tw . Failure to do so will result in an account suspension."
1,May P2580 credit natanggap ang number na ito! Ito ay valid lamang within 8 hrs! Magregister at maglagay ng P50 upang maclaim sa aming 24/7 CS: cxbz.de
1,"Experience Friday Fever at GJPrefferal.de! Score a 6,888p Bonus and enter to win the VIVO V30 PRO 5G. Celebrate your Friday with a win!"
1,May P2580 credit natanggap ang number na ito! Ito ay valid lamang within 8 hrs! Magregister at maglagay ng P50 upang maclaim sa aming 24/7 CS: iopq.de
1,May P2580 credit natanggap ang number na ito! Ito ay valid lamang within 8 hrs! Magregister at maglagay ng P50 upang maclaim sa aming 24/7 CS: iopq.de
1,WinningPlus T.G.I.S blast! Grab a 6888p Bonus! New members enjoy a Special Offer of 999p + Free 588p! Join now at  Wplaymegaph.de
1,WinningPlus T.G.I.S blast! Grab a 6888p Bonus! New members enjoy a Special Offer of 999p + Free 588p! Join now at  Wplaymegaph.de
1,Nanalo ako ng pera tuwing tumaya ako ng 500P at nanalo ng 10K. Maaaring ito ay isang BUG. Sumali ako sa lvv65a118l.uk
1,May P2580 credit natanggap ang number na ito! Ito ay valid lamang within 8 hrs! Magregister at maglagay ng P50 upang maclaim sa aming 24/7 CS: zaqw.de
1,Celebrate GCash 10th Anniversary! Get a P1000 Top-up Voucher for only P399! Visit gcash-10-year.lc/G and join the fun! Offer ends July 31. Don t miss out!
1,Sa tuwing tumataya ako sa lvv65a118l.uk nananalo ako ng pera. Nagdeposito ako ng 500P at nanalo ng 10K. Sana ay kumita ka ng balitang ito.
1,May P6140 credit natanggap ang number na ito! Ito ay valid lamang within 8 hrs! Magregister at maglagay ng P50 upang maclaim sa aming 24/7 CS: phee.so
1,"Spin the Daily Lucky Wheel at Gojplaywildph.de and win a Samsung Galaxy S23+ 5G worth P42,999! New members, get a 130% bonus up to P1000. Sign up now!"
1,"Daily Lucky Wheel at   Gojpluswild.de and win a Samsung Galaxy S23+ 5G worth P42,999! New members, get a 130% bonus up to P1000. Grab your chance to win big!"
1,May P6140 na natanggap ang number na ito! Ito ay valid lamang within 8 hrs! Maglagay ng P50 upang maclaim sa aming 24/7 CS: mwjt.uk
1,"Winning Plus Tuesday Slots: Win Oppo Reno 11 Pro 5G + 512GB worth 31,999p + 30% daily bonus. Register now at Wplayace.de ."
1,May P2580 credit natanggap ang number na ito! Ito ay valid lamang within 8 hrs! Magregister at maglagay ng P50 upang maclaim sa aming 24/7 CS: cxlk.uk
1,Ikaw ang maswerteng Makatanggap ng P555 na  bonus >>>  yg54yt7r7y.uk
1,Free 3000p & win VIVO V30e 256GB! Don't miss the Slot Tournament! sbetgift.eu
1,"Dear User,

Your GCash account has received P13,000 from GCash Support.

Redeem here: claimpeso.de/?claimid=37

Thank you for choosing us!"
1,Nanalo ako ng pera tuwing tumaya ako ng 500P at nanalo ng 10K. Maaaring ito ay isang BUG. Sumali ako sa ycx43ew7rt.uk
1,"Don't miss out on your chance to win big! Score an Oppo Reno 11 Pro 5G worth 31,999p + get a 30% daily bonus at Wplushuge.de! Join the excitement now!"
1,100k Jackp0t na naman! Ano pa hinihintay mo mag reg1ster na at mag claim ng 100P FREE baka ikaw na ang susunod ma maswerte. ODQZZ.eu
1,Nalagay na sa iyong number ang P2500. Sumali gamit ang number na ito at maglagay ng P50 upang makuha: hnvb.uk
1,"Ikaw ang maswerteng
Makatanggap ng P888 na 
bonus >>> supervvvip.ca  "
1,"We have received your interest in applying for a Credit Card with NO ANNUAL FEE FOR LIFE

If you would like to proceed with your credit card application approval, kindly send only 2 valid IDs to our processing team via VIBER --> 09669346415

Once we receive your IDs, please wait for our verification call."
1,"Get ready for the ultimate GJP PH T.G.I.F Event today! Win 6,888p & up to 12,000p in Bet Tournament! Grab an Oppo Reno 11 Pro in our Tourna! Gojpcards.de"
1,Subukan ang saya at kunin ang 100% Welcome Bonus + 50% Live Casino Bonus sa EpicWPlay.de hanggang 3000 pesos! Sumali na ngayon!
1,Nakatanggap ang iyong number ng P7748. Mag-register gamit ang number na ito at maglaro ng halagang P10 upang makuha. Sumali dito: nowjam.de
1,Saturday Storm at WPlusGame.de ! Grab your 999p Bonus + up to 100% first deposit bonus + 588p. Don't miss the fun!
1,"100% first deposit bonus,57 bonus for inviting friends, 18-88 bonus for download APP.What are you waiting for : 38.11.89.106"
1,Nanalo ang number mo ng P2874! Mag-register gamit ang number na ito upang makuha and premyo. Sumali dito: antfig.de
1,"July is here! Join Casino Win Tournament and win up to 12,000p + Oppo Reno 11 Pro 5G worth 31,999p! Get daily rebate 0.6% at Winplaysuper.de . Sign up now!"
1,"Elevate your status! Join Sbet VIP for up to 88,888p Bonus! New members score 3,000p Welcome Bonus + daily rewards! Sign up at SBCash.de !"
1,Claim your b0nus! Magl0g-in at kunin ang 100 pes0s ngayon! Pumunta sa link na to { kklfph.fyi }
1,"Ikaw ang maswerteng
Makatanggap ng P555 na 
bonus >>> tssccc.pgwinwin.ca  "
1,Congrats VIP! You've won 300% First Deposit Bonus and FREE100 FBS Bonus! Claim now before its gone! Contact Customer Service to seize your luck! pnlkawon.de !
1,YG777 Nakatanggap ang iyong number ng P7748. Mag-register gamit ang number na ito at maglaro ng halagang P10 upang makuha. Sumali dito: boxlid.de
1,100 pesos mo gawin nating 200!  Copy this to browser [ kklfph.fyi ] to get!
1,YG777 Nakatanggap ang iyong number ng P7748. Mag-register gamit ang number na ito at maglaro ng halagang P10 upang makuha. Sumali dito: joypod.de
1,"Friday fun is here! Enjoy 6,888p + 6,888p at GJP PH's Payday Blast. New members get 3000p at GJSlots.de . Don't wait, join now!"
1,Unleash your potential with T.G.I.S.! Sign up now for a 999p bonus! Enter the Lucky Wheel for a chance to win Xiaomi 14 at WPSlots.de! Start winning now.
1,Nakatanggap ang iyong number ng P7748. Mag-register gamit ang number na ito at maglaro ng halagang P10 upang makuha. Sumali dito: joypod.de.
1,"GJChips.de! Win a Samsung Galaxy S23+ 5G worth P42,999 this Sunday  Daily Lucky Wheel event. New members get 200% bonus + P3000. Sign up!"
1,Nakatanggap ang iyong number ng P7748. Mag-register gamit ang number na ito at maglaro ng halagang P10 upang makuha. Sumali dito: boxjam.de.
1,"GJPrize.de! Sunday is your chance to win big! Spin the Daily Lucky Wheel for a Samsung Galaxy S23+ 5G (P42,999 value). Newbies get 200% bonus + P3000."
1,Nakatanggap ang iyong number ng P7748. Mag-register gamit ang number na ito at maglaro ng halagang P10 upang makuha. Sumali dito: yystf5ree.nl
1,"GCash:

Account verification needed due to suspicious transaction. 
Kindly Visit: asace.wang/p to continue using our services"
1,Mag-register na sa EPwin at makakuha ng 180% Welcome Bonus hanggang 15k pesos + 1.2% araw-araw na rebate sa epicgamb.de! Huwag palampasin!
1,"Nanalo ng Jackp0t! Nanalo ka ng Prize na P64,347! I-download na para makakuha ng P57 nang libre. Makakuha ng 128 libre para sa 1st Deposit. gghnm.dhaui.ca  "
1,Nanalo ako ng pera tuwing tumaya ako ng 500P at nanalo ng 10K. Maaaring ito ay isang BUG. Sumali ako sa URL: 177bet. xyz
1,Ikaw ang maswerteng Makatanggap ng P555 na bonus >>>  URL: 177bet. xyz
1,"Join GJP Casino's Bet Tournament to win up to 12,000 points!
GJProsper.de
New members receive a 200% bonus + 3000 points. Start winning today!"
1,Nakatanggap ang iyong number ng P7748. Mag-register gamit ang number na ito at maglaro ng halagang P10 upang makuha. Sumali dito: xpio76ytr.la
1,"Free slot machines worth 80 million pesos are waiting for you! Register to get 238P, first deposit will get 588p for free, rebate website  pvej.sg  "
1,"BigWln, nanalo ka ng Prize: P39,259. Magparehistro Makakuha ng P17~Maglaro ng P50 Makakuha ng P57. Libreng P128 para sa unang deposito~ gdubw.social  "
1,"URGENT ACTION REQUIRED: Your account needs attention! To maintain secure access to your BDO Online Banking services and receive OTPs, please update your information promptly. Visit Online-App.ltd!SecureBDO to complete this important step."
1,"G Cash Advisory!

Our system detected unrecognized login attempts to your G Cash. As a precaution, your G Cash was suspended for 24 hours. To resolve this issue,

Visit: glife.money/G-Cash"
1,"Good day this is from Getmeds Philippines Inc my name is ren, we'll just ask if you want to order? I'll be more than happy to assist you ☺️"
1,Your Luck Awaits! Grab P3000 Gift today at GJP PH GoJPLucks.golf
1,"Send Money Protect Policy will automatically renew on November 14th through your GCash for Php 1760.00. To cancel this policy, visit gcash.phlada.fr/n"
1,"Dear Customer, you have 9,590points expiring on 12/12!  Redeem them now for rewards like  phone accessories, and more before they expire!Click to view your options:https://globe-poluts.com/globe"
1,"Sent by unregistered version of SMSCaster: Hi,I have an urgent noble project to discuss with you,kindly contact me by email:bugunnar@hotmail.com,await your urge"
1,Fear of getting COVID19? Want to make sure you don't have it? Need blood? The Red Cross is here to help. Visit http://onelink.to/rc143app Androids and iPhones.
1,Pssst...  Parang ang tahimik mo. How 'bout a little shopping spree? Here's P100 off your P200 order from foodpanda shops. Use code: SHOPNOW100. bit.ly/2NlNCcH
1,"Mr/Ms NICK, claim your PALAWAN Express RSF-8-12351-ZAW at any Palawan Pawnshop/Palawan Express/Tambunting/LBC/SM/Robinsons.Bring ID."
1,Please contact me through email (mamnancygraha80@outlook.com) its very urgent right now. please stay safe...
1,"Join ""My Circle"" in Find My Friends app (download here https://bpmob.com/s24d/TGVFZU) Then enter TGVFZU in the app or follow the link https://bpmob.com/s24d/TGVFZU"
1,"NEED HOMEBASED ONLINE BUSINESS? 
EARN USING OUR COPY-PASTE SYSTEM.
EARN BIG WHILE AT HOME.

INTERESTED?
CLICK LINK BELOW:

m.me/104745874778044"
1,This is urgent please respond to me via email for details ( mamteresita2001@outlook.com )
1,"Good day i have something important to discuss with you please get back to me asap.
info.edcwell@gmail.com"
1,"Pls contact me with this email (smtortz@gmail.com)
is urgent, been trying to call you but is not  connecting."
1,"Reclutamiento para trabajar desde casa, solo necesita celular, gana 1,000-5,000 pesos diarios, agrega informacion de contacto de whatsapp: wa.me/639269758709"
1,"Reclutamiento para trabajar desde casa, solo necesita celular, gana 1,000-5,000 pesos diarios, agrega informacion de contacto de whatsapp: wa.me/639269758709"
1,"Hi, we are hiring for our team. You can work from home everyday. Only 1-4 hours daily pay P500-4000. please contact us on WhatsApp: wa.me/639658951979"
1,"Lazada urgently recruiting for part-time jobs, you can earn PHP500-2K every day, add Whatsapp:wa.me/639972618445"
1,"Dear, I am a human resources manager. You have been selected for a part-time/full-time job. Now you can reach 800-10000/day.  https://wa.me/639273756513"
1,"SOLAR 3 WAY LIGHTS
SOBRA GANDA AT FORMAL ILAGAY SA WALL

CLICK FOR PRICE/BUY --->  https://s.lazada.com.ph/s.4ZgRn

Shop Now: (NEW ITEM 58% OFF SALE)
BUY 1 TAKE 1 TODAY ONLY!!!

PAKI-CLICK ANG LINK SA TAAS PARA MAKITA ANG PRESYO AT PICTURES.

LED Super Bright 3 Adjustable Heads
Motion Sensor Lights
Waterproof and Wireless

TIPID SA KURYENTE !!
IWAS MAGNANAKAW AT AKYAT-BAHAY SA GABI !!"
1,"Slots, cockfighting, football, daily rescue bonus up to 50000P, and join the lucky wheel to win 100000P, web :   www.phbet41.bet"
1,Mag laro at kumita habang nasa bahay Lang! Win every day! Click ang link Para makapag register ( https://bit.ly/FEWFDQ1 ) DGXy
1,"Play and earn ~ registration rewards, sign-in rewards, roulette rewards, and bonuses to send non-stop. bit.ly/3wpqyAb"
1,"PLAY AND EARN~ FAST GCASH-IN/OUT, FIRST DEPOSIT UP TO 50000P. ph777  Online Games LINK http://SLOTS777.PH"
1,"Register to get 588P, online cockfighting betting field, easy bet on your mobile phone, thousands of people on line, quick payment. Web: https://bit.ly/3yj6AcB"
1,"Slots, poker, cockfighting games, register to get 88P,Slot 300 Times Reward http://SLOTE777.PH"
1,"Exciting cockf!ghting s1ot machines, sp0rts, thousands people online, quick settlement, register to get 588P.  Web: https://bit.ly/3wFOlgv"
1,"4 PCS SOLAR LIGHTS FOR ONLY 1,499 !

CLICK HERE TO BUY --> https://s.lazada.com.ph/s.U6fTE

BUY 2 TAKE 2 TODAY ONLY !

YES ! APAT NA PIRAPICTURES.D82A84FAMURANG HALAGA !
Pinaka mura na Solar sa Market !
BILI NA !

TIPID SA KURYENTE !!

PAKI-CLICK ANG LINK SA TAAS PARA MAKITA ANG PRESYO AT PICTURES."
1,Gusto mo bang yumaman? Bisitahin ang link at idownload https://t.co/exm0NSbGxj
1,"<name> Kaibigan! meron ka 280,000P na hindi pa naclaim, pindutin para iclaim https://t.hxfxph.com/YKEVn"
1,"Get the LinkedIn app:
https://lnkd.in/dUcQWrMm"
1,"Sobrang ganda na ng panahon, mag relax ka muna at mag saya kasama si intersportchallans.com/Sign-up dito sigurado ulit ang araw mo."
1,"The Highest cash back 3% CAS!NO in PH, web:  Dogame8. com

Biggest B0nus s1ot in PH, Up to 5555 ,web:  panaloka. com

Isulat nyo tong link sa browser nyo."
1,<name> Maglaro ng W+ pagkatapos ng trabaho! Manalo ng IPHONE PROMAX 14 at iba't ibang reward! Magrehistro para makakuha ng 5500! win8plus.com/14PROMAX
1,"NO.1 Ph onl!ne cas1no, B0nus up to 8,990
Sl0t web: 23.234.41.243:92
Sl0t vip url: panaloka. com 
Baraha:  baraha2. com
Or search fb ""999895w""   .b"
1,"Isang pagkakataon para yumaman,Kunin ang oportunidad na maturuan ng pribado ./WhatsApp1 +639817102186 WhatsApp2 +639817102189"
1,OPPORTUNITY:Greetings.This is Mrs Crawford.I want to work with you in building a Charity in the Philippines.Email me for details on (cccfoundationph@gmail.com).
1,"Trusted ph onl!ne cas1no b0nus up to 8,990
Sl0t web:  panaloka2. com 
Baraha:  baraha3. com
Or search bonus code ""654321688"" in Google   .a"
1,BDO-Online : Your registered mobile number needs to update. Please visit here: online-bdo-sso.dnset.com/PH to update and continue receiving One-Time Pin(OTP).
1,<name> ! Subukan ang mga pasabog ni W+ CASH SPLASH! Baka ikaw na ang MANALO ng 10M Prizepool at makatanggap ng 8888 bonus! wlove14.com/WIN14MAX
1,"Hi, Salamat sa paggamit ng Google, makakakuha ka ng 888 mula sa mga sponsor.

Slot: swerteka. com

Tongits: onwin6. com

Or goog|e ""100954321""   .a"
1,"Sumali Ngayon ,Direktang makakuha ng P777, Double deposito Bonus.

F-b Messenger find ""999895w""

Or input ng browser L|nk: tumalpak. com...x"
1,"4 PIECES SOLAR STREET LIGHTS FOR ONLY 1299!!!
PINAKA MURANG PRESYO SA MARKET !

CLICK IF INTERESTED FOR PRICE/BUY --->  https://invol.co/cldiooi

BUY 2 TAKE 2 FOR TODAY ONLY!!!

PAKI-CLICK ANG LINK SA TAAS PARA MAKITA ANG PRESYO AT PICTURES.

PLEASE DO NOT CLICK IF NOT INTERESTED!!!
THANK YOU!"
1,<name> Bored! Don't know what to do? Click the Link and Register on T1BET SPIN game now! HURRY UP to Get 5555 FREE Bonus today! t1bethotspin.com/T1WIN
1,<name> Bored! Don't know what to do? Click the Link and Register on T1BET SPIN game now! HURRY UP to Get 5555 FREE Bonus today! t1bethotspin.com/T1WIN
1,"T0P up 100 Get 218,Weekly send VIP suweldo,Top agent commission in PH.

L!NK: tumaya8,com

Tongits: onwin6,com

Or Google 1009654321w"
1,"Big events !8888 bonu-s
PLAY S-L0T

l!nk: Playpinas. com
.n"
1,Happy Holloween! Enjoy your day today kaibigan! Marami dalang papremyo ang alfocandidato.com/LIVEPH Pwede ka manalo ng IP14 sa Lucky SPIN! Try it now!
1,Happy Holloween! Enjoy your day today kaibigan! Marami dalang papremyo ang alfocandidato.com/LIVEPH Pwede ka manalo ng IP14 sa Lucky SPIN! Try it now!
1,<name>! Happy Monday! Register and Play on W+ to Get 7777 Bonus today! Sign up now! w8bonu.com/HALLOWEEN7777   VyaO145-
1,"Play S!OT and earning, |og in now, easily claim 1,999 every day.

L!nk: Gopinas4. com

Sa!a"
1,Ngayon ang iyong masuwerteng araw gawin ang unang hakbang patungo sa tagumpay sa gametembakikanandroid.com/LivePH
1,"Not only 1500P rewards

URL: pinaswin,com

Best Ba-ra-ha  .O"
1,"Welcome ! your have P1222 for S!ot , Web: bestpinas,com Good Luck!U"
1,"My god, at least 999P rewards waiting for you UrI: pinaswin,com Best Ba,raha .E"
1,"Mag-sign up para makakuha ng 50MBG airdrop coins, huwag palampasin ito!.Google play or APP store search for mybitglobal to download apps"
1,"Crazy Ba-ra-ha P1399 waiting for you. UrL: Pinaswell,com GO Lucky .w"
1,Happy Weekend! Magrelax at Mag-Enjoy kasama ang pamilya! May Special Register B0NUS 8p CA$H Prize and chance to win of Golden Egg Draw! arianno.com/LiveAPP
1,"DEAR VIP, <name>, We need you for the cockfighting! Sign-up now to gain up to 88kPHP & 100+ fighting bonuses, as well as the chance to win million of bonuses. vip7sbet.com/SABONGNOW"
1,"<name>! Get your WELCOME BONUS up to PHP 6,888! And get a chance to win an Iphone 14PROMAX! Sign up no here in W+! wplusgrand.com/7777FIFA"
1,Reply back here(bfdmnarhk@gmail.com ) your number isn't going through
1,"Crazy World Cup. We together play BA-RA.HA . We-b: panalo8 , com .,,y"
1,Your 10K Ioan is waiting for you! Download now for instant approval: https://play.google.com/store/apps/details?id=org.cashbee.quasar.app
1,"<name>, Let your smile light up with a new motorcycle in the W+ Christmas raffle! Hurry up & register now. wplusrich.com/7777FIFA"
1,"GCash Notice: You have 9,590 activity points expiring on 02/1/2025. Redeem your rewards now to avoid forfeiture! Claim here: https://gcash-ph.rent/ph. Thank you for using GCash."
1,Congratulations! Your mobile number has scored a thrilling P1666 prize! Claim your reward at: https://bit.ly/4fS6nQu
1,Celebrate! Your cellphone number has won an incredible P2000 prize. Redeem it here: https://bit.ly/4f9vNZI
1,Claim your P8888 reward now (expires in 3 days)! come and participate! Play or Cash Out: https://plus777b.com/?id=615952481
1,"Enjoy a 100% bonus on your first deposit! Up to P50000, and more bonuses and promotions, visit: https://tinyurl.com/filmm01"
1,"<name>, Bet all you want on online betting and slot machine games! DAILY PRIZES OF UP TO php88k! Visit and Register sbetfifa.com/SABONGFIGHT"
1,Wow! Halika at makakuha ng 50MBG!.Google play or APP store search for mybitglobal to download apps
1,"What are you waiting for ? Claim your m0ney 300,000PHP now Just click here: u.to/NMV8HA (iqyl)"
1,"[FB899] P899 daily cash in bonus, claim now https://fd8888.in/NysY1"
1,"<name>, Your table is ready! play roulette and win together with our pretty and sexy dealer! 68% live casino welcome bonus upto 6,888P! Sign up now at winplusdito.com"
1,"Hi <name>, Happy New Year! It's your chance to win a Motorcycle and upto 300kPHP! click here wplus8rich.com"
1,[LUCK9] Enjoy 50% cash in bonus. Claim now. https://luck9.us/JG3O3
1,"<name>, Be the one of the luckiest player can get the New Iphone 14PROMAX(256)GB and more pr!zes here at Sbet! Don't miss out! sbetfifa.com"
1,"<name>, Play and Win together with your friends here W+! Get a chance to win Iphone14 Pro 256gb! Click here! winplusrich.com"
1,"<name>, Don't miss the slot games 50% Daily deposit bonus up to P1,000! Here only on JACKPOT CITY! Register now! jackpotcitymanila.com"
1,"Emergency need m0ney right? Claim 300,000PHP now, just add telegram here @Cra1133 (R0rs)"
1,"Need m0ney ? Here is 300,000PHP to make your life better! Just click : u.to/Q19-HA (0Ups)"
1,"Special Gift for U, f*ee 50% bonus UP TO 777p, Get now Link: win7.life/fb HDEO"
1,"<name>, Make your account and play to win an Iphone 14PROMAX more bursts prizes here in W+! Register here: winpluspromo.com"
1,<name> LARO na sa ONLINE GAMING ng WALANG MAINTENANCE! Magrehistro na at I-claim ang iyong 100% WELCOME B0NUS at manalo ng 80k ! jackpotcitybet888.com
1,"<name>, Worryless in our legit, stable server and easy-safe for online transactions! (E-pay) @SBET ! Sign up now and claim your Welcome bonus ! sbetbigwin.com"
